timestamp,AGC,CN0,RSSI,jammed,device,band,env,is_synth,lat,lon,h_m,building_density,local_signal_variance,AGC_diff,CN0_diff,AGC_rolling_mean,AGC_rolling_std,CN0_rolling_mean,CN0_rolling_std,AGC_CN0_product
2025-07-30T08:54:26Z,-16.57184715,31.01666667,-70,1,ublox_wired,L1,lab_wired,0,45.06453687,7.658706309,310.497,891.2676813,6.276093994,0,-1.40833333,-16.57184715,0,32.83766667,1.158805419,-514.0034592
2025-07-30T08:54:27Z,-16.57184715,33.15,-70,1,ublox_wired,L1,lab_wired,0,45.06498458,7.659107977,310.497,636.6197724,9.722737967,0,2.13333333,-16.57184715,0,32.79166667,1.136240144,-549.356733
2025-07-30T08:54:28Z,-16.57184715,32.76666667,-70,1,ublox_wired,L1,lab_wired,0,45.06528204,7.658652963,310.497,381.9718634,8.437374247,0,-0.38333333,-16.57184715,0,32.665,1.085644969,-543.0041917
2025-07-30T08:54:29Z,-16.57184715,31.01666667,-70,1,ublox_wired,L1,lab_wired,0,45.0651392,7.658946624,310.497,381.9718634,12.81569705,0,-1.75,-16.57184715,0,32.075,0.999583245,-514.0034592
2025-07-30T08:54:30Z,-16.57184715,31.95,-70,1,ublox_wired,L1,lab_wired,0,45.06451918,7.6584213,310.497,636.6197724,12.46695185,0,0.93333333,-16.57184715,0,31.98,0.980391077,-529.4705164
2025-07-30T08:54:31Z,-16.57184715,33.74,-70,1,ublox_wired,L1,lab_wired,0,45.06487076,7.657977823,310.497,763.9437268,14.94153442,0,1.79,-16.57184715,0,32.52466667,1.064301022,-559.1341228
2025-07-30T08:54:32Z,-16.57184715,33.91666667,-70,1,ublox_wired,L1,lab_wired,0,45.06522782,7.658889703,310.497,509.2958179,15.65580563,0,0.17666667,-16.57184715,0,32.678,1.220656927,-562.0618159
2025-07-30T08:54:33Z,-16.57184715,33.9,-70,1,ublox_wired,L1,lab_wired,0,45.06448534,7.658633093,310.497,763.9437268,13.84110348,0,-0.01666667,-16.57184715,0,32.90466667,1.34057326,-561.7856184
2025-07-30T08:54:34Z,-16.57184715,34.01666667,-70,1,ublox_wired,L1,lab_wired,0,45.06513993,7.658090035,310.497,636.6197724,5.164788576,0,0.11666667,-16.57184715,0,33.50466667,0.874720909,-563.7190006
2025-07-30T08:54:35Z,-16.57184715,33.975,-70,1,ublox_wired,L1,lab_wired,0,45.06460651,7.658136326,310.497,763.9437268,5.690686217,0,-0.04166667,-16.57184715,0,33.90966667,0.10564879,-563.0285069
2025-07-30T08:54:36Z,-16.57184715,33.88333333,-70,1,ublox_wired,L1,lab_wired,0,45.06450427,7.65836598,310.497,636.6197724,5.179508237,0,-0.09166667,-16.57184715,0,33.93833333,0.055777337,-561.5094209
2025-07-30T08:54:37Z,-16.57184715,33.875,-70,1,ublox_wired,L1,lab_wired,0,45.06455186,7.658231096,310.497,763.9437268,5.10956441,0,-0.00833333,-16.57184715,0,33.93,0.062527773,-561.3713222
2025-07-30T08:54:38Z,-16.57184715,33.85,-70,1,ublox_wired,L1,lab_wired,0,45.06524936,7.658839225,310.497,509.2958179,2.973151867,0,-0.025,-16.57184715,0,33.92,0.071831208,-560.957026
2025-07-30T08:54:39Z,-16.57184715,33.98,-70,1,ublox_wired,L1,lab_wired,0,45.06452002,7.658306977,310.497,636.6197724,1.510961977,0,0.13,-16.57184715,0,33.91266667,0.060468082,-563.1113662
2025-07-30T08:54:40Z,-16.57184715,34.08,-70,1,ublox_wired,L1,lab_wired,0,45.06453493,7.658847526,310.497,891.2676813,1.606511869,0,0.1,-16.57184715,0,33.93366667,0.095571382,-564.7685509
2025-07-30T08:54:41Z,-16.57184715,34.08,-70,1,ublox_wired,L1,lab_wired,0,45.06518682,7.65814708,310.497,509.2958179,10.08328397,0,0,-16.57184715,0,33.973,0.109178753,-564.7685509
2025-07-30T08:54:42Z,-16.57184715,33.96666667,-70,1,ublox_wired,L1,lab_wired,0,45.06499921,7.659117287,310.497,509.2958179,8.317028793,0,-0.11333333,-16.57184715,0,33.99133333,0.095440499,-562.8904083
2025-07-30T08:54:43Z,-16.57184715,34.12,-70,1,ublox_wired,L1,lab_wired,0,45.06517644,7.658131701,310.497,509.2958179,8.059050481,0,0.15333333,-16.57184715,0,34.04533333,0.067888797,-565.4314248
2025-07-30T08:54:44Z,-16.57184715,34.04,-70,1,ublox_wired,L1,lab_wired,0,45.06529274,7.658690508,310.497,381.9718634,7.262092285,0,-0.08,-16.57184715,0,34.05733333,0.058042129,-564.105677
2025-07-30T08:54:45Z,-16.57184715,34.14,-70,1,ublox_wired,L1,lab_wired,0,45.06454534,7.658237309,310.497,763.9437268,7.03080995,0,0.1,-16.57184715,0,34.06933333,0.069057141,-565.7628617
2025-07-30T08:54:46Z,-16.57184715,33.94,-70,1,ublox_wired,L1,lab_wired,0,45.06501138,7.657998828,310.497,763.9437268,3.403554565,0,-0.2,-16.57184715,0,34.04133333,0.089119146,-562.4484923
2025-07-30T08:54:47Z,-16.57184715,33.8,-70,1,ublox_wired,L1,lab_wired,0,45.06504544,7.658018312,310.497,763.9437268,7.313402148,0,-0.14,-16.57184715,0,34.008,0.140427917,-560.1284337
2025-07-30T08:54:48Z,-16.57184715,32.03333333,-70,1,ublox_wired,L1,lab_wired,0,45.06502582,7.658042967,310.497,763.9437268,8.906393543,0,-1.76666667,-16.57184715,0,33.59066667,0.879603447,-530.8515036
2025-07-30T08:54:49Z,-16.57184715,31.075,-70,1,ublox_wired,L1,lab_wired,0,45.06461424,7.658905008,310.497,763.9437268,7.566759027,0,-0.95833333,-16.57184715,0,32.99766667,1.365946762,-514.9701502
2025-07-30T08:54:50Z,-16.57184715,31.03333333,-70,1,ublox_wired,L1,lab_wired,0,45.06459998,7.658879439,310.497,891.2676813,9.496779455,0,-0.04166667,-16.57184715,0,32.37633333,1.421851493,-514.2796565
2025-07-30T08:54:51Z,-16.57184715,33.46,-70,1,ublox_wired,L1,lab_wired,0,45.06482227,7.659120304,310.497,636.6197724,11.11790363,0,2.42666667,-16.57184715,0,32.28033333,1.300946451,-554.4940056
2025-07-30T08:54:52Z,-16.57184715,33.5,-70,1,ublox_wired,L1,lab_wired,0,45.06525844,7.658309312,310.497,381.9718634,9.175335937,0,0.04,-16.57184715,0,32.22033333,1.217584358,-555.1568795
2025-07-30T08:54:53Z,-16.57184715,32.3,-70,1,ublox_wired,L1,lab_wired,0,45.06493911,7.658007734,310.497,763.9437268,6.197166081,0,-1.2,-16.57184715,0,32.27366667,1.213177876,-535.2706629
2025-07-30T08:54:54Z,-16.57184715,31.16666667,-70,1,ublox_wired,L1,lab_wired,0,45.06523716,7.658354983,310.497,381.9718634,5.092209001,0,-1.13333333,-16.57184715,0,32.292,1.191025702,-516.4892362
2025-07-30T08:54:55Z,-16.57184715,31,-70,1,ublox_wired,L1,lab_wired,0,45.06482308,7.659070807,310.497,636.6197724,4.095943915,0,-0.16666667,-16.57184715,0,32.28533333,1.199892587,-513.7272617
2025-07-30T08:54:56Z,-16.57184715,31.01666667,-70,1,ublox_wired,L1,lab_wired,0,45.06486457,7.659078882,310.497,636.6197724,2.100725608,0,0.01666667,-16.57184715,0,31.79666667,1.094836364,-514.0034592
2025-07-30T08:54:57Z,-16.57184715,33.32,-70,1,ublox_wired,L1,lab_wired,0,45.0647534,7.659091609,310.497,636.6197724,10.13108196,0,2.30333333,-16.57184715,0,31.76066667,1.025595761,-552.173947
2025-07-30T08:54:58Z,-16.57184715,33.94,-70,1,ublox_wired,L1,lab_wired,0,45.06527012,7.658782722,310.497,381.9718634,10.7075504,0,0.62,-16.57184715,0,32.08866667,1.425489388,-562.4484923
2025-07-30T08:54:59Z,-16.57184715,33.23728814,-70,1,ublox_wired,L1,lab_wired,0,45.06482401,7.659116705,310.497,636.6197724,13.43812806,0,-0.70271186,-16.57184715,0,32.50279096,1.391027734,-550.8032587
2025-07-30T08:55:00Z,-16.57184715,33.61666667,-70,1,ublox_wired,L1,lab_wired,0,45.06487116,7.657979893,310.497,763.9437268,12.57253179,0,0.37937853,-16.57184715,0,33.0261243,1.156804018,-557.0902617
2025-07-30T08:55:01Z,-16.57184715,33.7,-70,1,ublox_wired,L1,lab_wired,0,45.06491669,7.657978775,310.497,763.9437268,11.26737383,0,0.08333333,-16.57184715,0,33.56279096,0.286755605,-558.471249
2025-07-30T08:55:02Z,-16.57184715,33.76,-70,1,ublox_wired,L1,lab_wired,0,45.06517747,7.658969468,310.497,254.6479089,5.75259841,0,0.06,-16.57184715,0,33.65079096,0.259874519,-559.4655598
2025-07-30T08:55:03Z,-16.57184715,33.84,-70,1,ublox_wired,L1,lab_wired,0,45.06524134,7.658858281,310.497,509.2958179,7.122245537,0,0.08,-16.57184715,0,33.63079096,0.234679172,-560.7913076
2025-07-30T08:55:04Z,-16.57184715,33.21666667,-70,1,ublox_wired,L1,lab_wired,0,45.06496888,7.657996702,310.497,763.9437268,7.377599873,0,-0.62333333,-16.57184715,0,33.62666667,0.243344747,-550.4615229
2025-07-30T08:55:05Z,-16.57184715,33.68333333,-70,1,ublox_wired,L1,lab_wired,0,45.06486214,7.657979548,310.497,763.9437268,11.31251473,0,0.46666666,-16.57184715,0,33.64,0.244483581,-558.1950514
2025-07-30T08:55:06Z,-16.57184715,33.8,-70,1,ublox_wired,L1,lab_wired,0,45.06530077,7.658529395,310.497,381.9718634,9.07228611,0,0.11666667,-16.57184715,0,33.66,0.254503873,-560.1284337
2025-07-30T08:55:07Z,-16.57184715,33.72,-70,1,ublox_wired,L1,lab_wired,0,45.06514134,7.659013002,310.497,381.9718634,11.01813614,0,-0.08,-16.57184715,0,33.652,0.25118165,-558.8026859
2025-07-30T08:55:08Z,-16.57184715,33.6,-70,1,ublox_wired,L1,lab_wired,0,45.06469869,7.658048607,310.497,763.9437268,6.677535466,0,-0.12,-16.57184715,0,33.604,0.228149559,-556.8140642
2025-07-30T08:55:09Z,-16.57184715,33.98,-70,1,ublox_wired,L1,lab_wired,0,45.06527846,7.658356187,310.497,381.9718634,7.006412734,0,0.38,-16.57184715,0,33.75666667,0.144067886,-563.1113662
2025-07-30T08:55:10Z,-16.57184715,33.88333333,-70,1,ublox_wired,L1,lab_wired,0,45.06520831,7.65892504,310.497,254.6479089,11.04450768,0,-0.09666667,-16.57184715,0,33.79666667,0.146363322,-561.5094209
2025-07-30T08:55:11Z,-16.57184715,33.88,-70,1,ublox_wired,L1,lab_wired,0,45.06521875,7.658906275,310.497,381.9718634,16.38890845,0,-0.00333333,-16.57184715,0,33.81266667,0.151114379,-561.4541814
2025-07-30T08:55:12Z,-16.57184715,33.91666667,-70,1,ublox_wired,L1,lab_wired,0,45.06448843,7.658448664,310.497,636.6197724,12.93110756,0,0.03666667,-16.57184715,0,33.852,0.146488528,-562.0618159
2025-07-30T08:55:13Z,-16.57184715,33.96,-70,1,ublox_wired,L1,lab_wired,0,45.06526486,7.658310438,310.497,381.9718634,11.63805568,0,0.04333333,-16.57184715,0,33.924,0.044932048,-562.7799292
2025-07-30T08:55:14Z,-16.57184715,33.95,-70,1,ublox_wired,L1,lab_wired,0,45.06506436,7.658027217,310.497,763.9437268,10.07176002,0,-0.01,-16.57184715,0,33.918,0.036863111,-562.6142107
2025-07-30T08:55:15Z,-16.57184715,33.94,-70,1,ublox_wired,L1,lab_wired,0,45.06463626,7.659010548,310.497,636.6197724,6.307509744,0,-0.01,-16.57184715,0,33.92933333,0.031920039,-562.4484923
2025-07-30T08:55:16Z,-16.57184715,33.96,-70,1,ublox_wired,L1,lab_wired,0,45.06522317,7.658900067,310.497,509.2958179,2.749761402,0,0.02,-16.57184715,0,33.94533333,0.018043157,-562.7799292
2025-07-30T08:55:17Z,-16.57184715,34.02,-70,1,ublox_wired,L1,lab_wired,0,45.0644913,7.65868936,310.497,763.9437268,2.625317064,0,0.06,-16.57184715,0,33.966,0.031304952,-563.77424
2025-07-30T08:55:18Z,-16.57184715,34,-70,1,ublox_wired,L1,lab_wired,0,45.0651777,7.658974655,310.497,254.6479089,2.630574002,0,-0.02,-16.57184715,0,33.974,0.034351128,-563.4428031
2025-07-30T08:55:19Z,-16.57184715,34.14,-70,1,ublox_wired,L1,lab_wired,0,45.06487353,7.659139616,310.497,636.6197724,12.61736404,0,0.14,-16.57184715,0,34.012,0.078230429,-565.7628617
2025-07-30T08:55:20Z,-16.57184715,34.18333333,-70,1,ublox_wired,L1,lab_wired,0,45.0650595,7.659090702,310.497,509.2958179,12.54673806,0,0.04333333,-16.57184715,0,34.06066667,0.095928213,-566.480975
2025-07-30T08:55:21Z,-16.57184715,33.8,-70,1,ublox_wired,L1,lab_wired,0,45.06456458,7.658902826,310.497,763.9437268,19.45231018,0,-0.38333333,-16.57184715,0,34.02866667,0.149584609,-560.1284337
2025-07-30T08:55:22Z,-16.57184715,33.78,-70,1,ublox_wired,L1,lab_wired,0,45.06475567,7.65910123,310.497,636.6197724,18.77962393,0,-0.02,-16.57184715,0,33.98066667,0.186910554,-559.7969967
2025-07-30T08:55:23Z,-16.57184715,33.88,-70,1,ublox_wired,L1,lab_wired,0,45.06499361,7.659117906,310.497,509.2958179,21.49772846,0,0.1,-16.57184715,0,33.95666667,0.191456405,-561.4541814
2025-07-30T08:55:24Z,-16.57184715,33.94285714,-70,1,ublox_wired,L1,lab_wired,0,45.06496677,7.659127326,310.497,636.6197724,14.13307004,0,0.06285714,-16.57184715,0,33.91723809,0.162348969,-562.4958404
2025-07-30T08:55:25Z,-16.57184715,33.94,-70,1,ublox_wired,L1,lab_wired,0,45.06456096,7.658899781,310.497,763.9437268,8.782563593,0,-0.00285714,-16.57184715,0,33.86857143,0.076318344,-562.4484923
2025-07-30T08:55:26Z,-16.57184715,33.87142857,-70,1,ublox_wired,L1,lab_wired,0,45.06488449,7.657974947,310.497,763.9437268,16.35890558,0,-0.06857143,-16.57184715,0,33.88285714,0.066301722,-561.312137
2025-07-30T08:55:27Z,-16.57184715,33.95,-70,1,ublox_wired,L1,lab_wired,0,45.06471499,7.659080413,310.497,636.6197724,16.7037327,0,0.07857143,-16.57184715,0,33.91685714,0.037855795,-562.6142107
2025-07-30T08:55:28Z,-16.57184715,34.05714286,-70,1,ublox_wired,L1,lab_wired,0,45.06502942,7.658005227,310.497,763.9437268,16.61846463,0,0.10714286,-16.57184715,0,33.95228571,0.066667008,-564.3897658
2025-07-30T08:55:29Z,-16.57184715,33.9,-70,1,ublox_wired,L1,lab_wired,0,45.06480064,7.659121758,310.497,636.6197724,16.53720702,0,-0.15714286,-16.57184715,0,33.94371429,0.070808741,-561.7856184
2025-07-30T08:55:30Z,-16.57184715,34.03333333,-70,1,ublox_wired,L1,lab_wired,0,45.06527633,7.658765051,310.497,381.9718634,5.730210891,0,0.13333333,-16.57184715,0,33.96238095,0.08113425,-563.9951979
2025-07-30T08:55:31Z,-16.57184715,34.16,-70,1,ublox_wired,L1,lab_wired,0,45.06454072,7.658247055,310.497,763.9437268,3.570654237,0,0.12666667,-16.57184715,0,34.02009524,0.100570031,-566.0942986
2025-07-30T08:55:32Z,-16.57184715,34.16,-70,1,ublox_wired,L1,lab_wired,0,45.06519536,7.658157949,310.497,509.2958179,4.007534024,0,0,-16.57184715,0,34.06209524,0.107584065,-566.0942986
2025-07-30T08:55:33Z,-16.57184715,34.21666667,-70,1,ublox_wired,L1,lab_wired,0,45.06522426,7.658205869,310.497,509.2958179,3.643516791,0,0.05666667,-16.57184715,0,34.094,0.127549556,-567.03337
2025-07-30T08:55:34Z,-16.57184715,34.18333333,-70,1,ublox_wired,L1,lab_wired,0,45.06503127,7.659106681,310.497,509.2958179,1.760431189,0,-0.03333334,-16.57184715,0,34.15066667,0.069578095,-566.480975
2025-07-30T08:55:35Z,-16.57184715,34.21666667,-70,1,ublox_wired,L1,lab_wired,0,45.06483258,7.659135332,310.497,636.6197724,1.238359024,0,0.03333334,-16.57184715,0,34.18733333,0.028421434,-567.03337
2025-07-30T08:55:36Z,-16.57184715,34.25,-70,1,ublox_wired,L1,lab_wired,0,45.06491111,7.659141292,310.497,636.6197724,1.202774537,0,0.03333333,-16.57184715,0,34.20533333,0.034608927,-567.5857649
2025-07-30T08:55:37Z,-16.57184715,34.3,-70,1,ublox_wired,L1,lab_wired,0,45.06451093,7.65832328,310.497,636.6197724,6.497080878,0,0.05,-16.57184715,0,34.23333333,0.044095856,-568.4143572
2025-07-30T08:55:38Z,-16.57184715,34.34285714,-70,1,ublox_wired,L1,lab_wired,0,45.06467397,7.659055792,310.497,636.6197724,9.445926743,0,0.04285714,-16.57184715,0,34.25857143,0.063856592,-569.1245792
2025-07-30T08:55:39Z,-16.57184715,34.41428571,-70,1,ublox_wired,L1,lab_wired,0,45.06489067,7.659144411,310.497,636.6197724,9.496307513,0,0.07142857,-16.57184715,0,34.3047619,0.077828374,-570.3082826
2025-07-30T08:55:40Z,-16.57184715,33.075,-70,1,ublox_wired,L1,lab_wired,0,45.064575,7.658901147,310.497,763.9437268,10.67754563,0,-1.33928571,-16.57184715,0,34.07642857,0.563050183,-548.1138445
2025-07-30T08:55:41Z,-17.42888536,27.47777778,-65,1,ublox_wired,L1,lab_wired,0,45.06496976,7.658131587,310.497,763.9437268,10.38395061,-0.85703821,-5.59722222,-16.74325479,0.383279139,32.72198413,2.983603881,-478.9070389
2025-07-30T08:55:42Z,-17.42888536,27.1,-65,1,ublox_wired,L1,lab_wired,0,45.06470345,7.658217325,310.497,891.2676813,0,0,-0.37777778,-16.91466243,0.46941916,31.28198413,3.686330828,-472.3227933
2025-07-30T08:55:43Z,-17.42888536,27.18571429,-65,1,ublox_wired,L1,lab_wired,0,45.06511984,7.658843223,310.497,763.9437268,23.5451674,0,0.08571429,-17.08607008,0.46941916,29.85055556,3.588930346,-473.8166978
2025-07-30T08:55:44Z,-17.42888536,27.32727273,-65,1,ublox_wired,L1,lab_wired,0,45.06460915,7.658385457,310.497,891.2676813,11.98663519,0,0.14155844,-17.25747772,0.383279139,28.43315296,2.598839011,-476.2839036
2025-07-30T08:55:45Z,-17.42888536,27.26,-65,1,ublox_wired,L1,lab_wired,0,45.06519826,7.658566347,310.497,509.2958179,13.01449605,0,-0.06727273,-17.42888536,0,27.27015296,0.143662569,-475.1114149
2025-07-30T08:55:46Z,-17.42888536,27.31666667,-65,1,ublox_wired,L1,lab_wired,0,45.06488927,7.658990157,310.497,636.6197724,13.38922582,0,0.05666667,-17.42888536,0,27.23793074,0.09541991,-476.0990518
2025-07-30T08:55:47Z,-17.42888536,27.2,-65,1,ublox_wired,L1,lab_wired,0,45.06476569,7.658161431,310.497,763.9437268,12.65160408,0,-0.11666667,-17.42888536,0,27.25793074,0.064872354,-474.0656818
2025-07-30T08:55:48Z,-17.42888536,27.11666667,-65,1,ublox_wired,L1,lab_wired,0,45.06504232,7.658180525,310.497,763.9437268,6.22265444,0,-0.08333333,-17.42888536,0,27.24412121,0.087493565,-472.6132747
2025-07-30T08:55:49Z,-17.42888536,27.16666667,-65,1,ublox_wired,L1,lab_wired,0,45.06461721,7.658743127,310.497,891.2676813,8.052747522,0,0.05,-17.42888536,0,27.212,0.078336879,-473.484719
2025-07-30T08:55:50Z,-17.42888536,26.82857143,-65,1,ublox_wired,L1,lab_wired,0,45.06460357,7.658435467,310.497,891.2676813,13.00995994,0,-0.33809524,-17.42888536,0,27.12571429,0.181682425,-467.5920958
2025-07-30T08:55:51Z,-17.42888536,23.77142857,-65,1,ublox_wired,L1,lab_wired,0,45.06493071,7.65819205,310.497,763.9437268,10.59797347,0,-3.05714286,-17.42888536,0,26.41666667,1.486023321,-414.3095034
2025-07-30T08:55:52Z,-17.42888536,27.05,-65,1,ublox_wired,L1,lab_wired,0,45.06483945,7.658978659,310.497,636.6197724,9.889327519,0,3.27857143,-17.42888536,0,26.38666667,1.467656401,-471.451349
2025-07-30T08:55:53Z,-17.42888536,27.18333333,-65,1,ublox_wired,L1,lab_wired,0,45.06511828,7.658845613,310.497,763.9437268,1.2432247,0,0.13333333,-17.42888536,0,26.4,1.476224079,-473.7752003
2025-07-30T08:55:54Z,-17.42888536,29.35,-65,1,ublox_wired,L1,lab_wired,0,45.06457507,7.658701811,310.497,891.2676813,4.553864913,0,2.16666667,-17.42888536,0,26.83666667,1.992378193,-511.5377853
2025-07-30T08:55:55Z,-17.42888536,29.8,-65,1,ublox_wired,L1,lab_wired,0,45.06501764,7.659000939,310.497,509.2958179,8.800864837,0,0.45,-17.42888536,0,27.43095238,2.392367281,-519.3807837
2025-07-30T08:55:56Z,-17.42888536,29.42857143,-65,1,ublox_wired,L1,lab_wired,0,45.06456637,7.658662753,310.497,891.2676813,9.302572428,0,-0.37142857,-17.42888536,0,28.56238095,1.33148405,-512.9071978
2025-07-30T08:55:57Z,-17.42888536,29.32,-65,1,ublox_wired,L1,lab_wired,0,45.06478362,7.658109551,310.497,763.9437268,9.306428773,0,-0.10857143,-17.42888536,0,29.01638095,1.042534122,-511.0149188
2025-07-30T08:55:58Z,-17.42888536,29.42857143,-65,1,ublox_wired,L1,lab_wired,0,45.06466947,7.658202055,310.497,891.2676813,7.281618168,0,0.10857143,-17.42888536,0,29.46542857,0.193085579,-512.9071978
2025-07-30T08:55:59Z,-17.42888536,29.6,-65,1,ublox_wired,L1,lab_wired,0,45.0648538,7.658082092,310.497,763.9437268,11.48015027,0,0.17142857,-17.42888536,0,29.51542857,0.188025183,-515.8950067
2025-07-30T08:56:00Z,-17.42888536,29.82857143,-65,1,ublox_wired,L1,lab_wired,0,45.06522731,7.658482744,310.497,381.9718634,11.30826761,0,0.22857143,-17.42888536,0,29.52114286,0.198952358,-519.8787519
2025-07-30T08:56:01Z,-17.42888536,30.075,-65,1,ublox_wired,L1,lab_wired,0,45.06504421,7.658989187,310.497,509.2958179,13.54674256,0,0.24642857,-17.42888536,0,29.65042857,0.305345071,-524.1737272
2025-07-30T08:56:02Z,-17.42888536,29.93333333,-65,1,ublox_wired,L1,lab_wired,0,45.06522229,7.658438405,310.497,509.2958179,15.35414055,0,-0.14166667,-17.42888536,0,29.77309524,0.25911337,-521.7046351
2025-07-30T08:56:03Z,-17.42888536,29.94,-65,1,ublox_wired,L1,lab_wired,0,45.0647761,7.658101997,310.497,763.9437268,13.46583573,0,0.00666667,-17.42888536,0,29.87538095,0.177064723,-521.8208277
2025-07-30T08:56:04Z,-17.42888536,30.06,-65,1,ublox_wired,L1,lab_wired,0,45.06470898,7.658146387,310.497,763.9437268,12.06632876,0,0.12,-17.42888536,0,29.96738095,0.101657744,-523.9122939
2025-07-30T08:56:05Z,-17.42888536,27.1,-65,1,ublox_wired,L1,lab_wired,0,45.06514249,7.658310912,310.497,636.6197724,7.075988769,0,-2.96,-17.42888536,0,29.42166667,1.29951166,-472.3227933
2025-07-30T08:56:06Z,-17.42888536,27.2,-65,1,ublox_wired,L1,lab_wired,0,45.0646081,7.658395387,310.497,891.2676813,7.259015334,0,0.1,-17.42888536,0,28.84666667,1.55006093,-474.0656818
2025-07-30T08:56:07Z,-17.42888536,24.87142857,-65,1,ublox_wired,L1,lab_wired,0,45.06462567,7.658462475,310.497,891.2676813,9.628428977,0,-2.32857143,-17.42888536,0,27.83428571,2.185626516,-433.4812773
2025-07-30T08:56:08Z,-17.42888536,22.98571429,-65,1,ublox_wired,L1,lab_wired,0,45.06496777,7.658891183,310.497,891.2676813,7.212532209,0,-1.88571428,-17.42888536,0,26.44342857,2.66974003,-400.6153793
2025-07-30T08:56:09Z,-17.42888536,21.96,-65,1,ublox_wired,L1,lab_wired,0,45.06492964,7.658884284,310.497,891.2676813,8.151185813,0,-1.02571429,-17.42888536,0,24.82342857,2.366938433,-382.7383225
2025-07-30T08:56:10Z,-17.42888536,22,-65,1,ublox_wired,L1,lab_wired,0,45.06466694,7.658655371,310.497,891.2676813,8.96563631,0,0.04,-17.42888536,0,23.80342857,2.235875758,-383.4354779
2025-07-30T08:56:11Z,-17.42888536,21.98,-65,1,ublox_wired,L1,lab_wired,0,45.06512761,7.658554561,310.497,636.6197724,9.82130397,0,-0.02,-17.42888536,0,22.75942857,1.258478835,-383.0869002
2025-07-30T08:56:12Z,-17.42888536,24.7625,-65,1,ublox_wired,L1,lab_wired,0,45.06481732,7.658183841,310.497,891.2676813,8.879373103,0,2.7825,-17.42888536,0,22.73764286,1.212894676,-431.5827737
2025-07-30T08:56:13Z,-17.42888536,23.38333333,-65,1,ublox_wired,L1,lab_wired,0,45.06514536,7.65858641,310.497,763.9437268,9.666283246,0,-1.37916667,-17.42888536,0,22.81716667,1.245814046,-407.5454359
2025-07-30T08:56:14Z,-17.42888536,20.56666667,-65,1,ublox_wired,L1,lab_wired,0,45.0649702,7.658841851,310.497,891.2676813,12.6491526,0,-2.81666666,-17.42888536,0,22.5385,1.592949351,-358.4540756
2025-07-30T08:56:15Z,-17.42888536,21.9,-65,1,ublox_wired,L1,lab_wired,0,45.06468079,7.658410935,310.497,891.2676813,9.390779185,0,1.33333333,-17.42888536,0,22.5185,1.602002695,-381.6925894
2025-07-30T08:56:16Z,-17.42888536,21.86,-65,1,ublox_wired,L1,lab_wired,0,45.06502497,7.658282711,310.497,763.9437268,7.141145294,0,-0.04,-17.42888536,0,22.4945,1.612948429,-380.995434
2025-07-30T08:56:17Z,-17.42888536,25.18,-65,1,ublox_wired,L1,lab_wired,0,45.065165,7.658632903,310.497,636.6197724,8.669479285,0,3.32,-17.42888536,0,22.578,1.763493375,-438.8593334
2025-07-30T08:56:18Z,-17.42888536,25.83076923,-65,1,ublox_wired,L1,lab_wired,0,45.064843,7.65895603,310.497,636.6197724,11.36529965,0,0.65076923,-17.42888536,0,23.06748718,2.300738628,-450.2015157
2025-07-30T08:56:19Z,-17.42888536,26.34545455,-65,1,ublox_wired,L1,lab_wired,0,45.06516325,7.658716359,310.497,636.6197724,10.55605769,0,0.51468532,-17.42888536,0,24.22324476,2.178628118,-459.1719071
2025-07-30T08:56:20Z,-17.42888536,25.2,-65,1,ublox_wired,L1,lab_wired,0,45.06501835,7.658907086,310.497,636.6197724,6.012728446,0,-1.14545455,-17.42888536,0,24.88324476,1.75814295,-439.2079111
2025-07-30T08:56:21Z,-17.42888536,26.47272727,-65,1,ublox_wired,L1,lab_wired,0,45.0651077,7.658842017,310.497,763.9437268,5.302762539,0,1.27272727,-17.42888536,0,25.80579021,0.611404481,-461.3901288
2025-07-30T08:56:22Z,-17.42888536,26.4,-65,1,ublox_wired,L1,lab_wired,0,45.06479231,7.658162473,310.497,763.9437268,5.599307209,0,-0.07272727,-17.42888536,0,26.04979021,0.538296769,-460.1225735
2025-07-30T08:56:23Z,-17.42888536,25.94545455,-65,1,ublox_wired,L1,lab_wired,0,45.06466505,7.6583026,310.497,891.2676813,3.990510244,0,-0.45454545,-17.42888536,0,26.07272727,0.528994055,-452.200353
2025-07-30T08:56:24Z,-17.42888536,25.20183486,-65,1,ublox_wired,L1,lab_wired,0,45.06479156,7.65818723,310.497,891.2676813,3.432326073,0,-0.74361969,-17.42888536,0,25.84400334,0.620854064,-439.2398906
2025-07-30T08:56:25Z,-17.42888536,24.72727273,-65,1,ublox_wired,L1,lab_wired,0,45.06486029,7.658938336,310.497,763.9437268,3.807801803,0,-0.47456213,-17.42888536,0,25.74945788,0.76313364,-430.9688017
2025-07-30T08:56:26Z,-17.42888536,20.23636364,-65,1,ublox_wired,L1,lab_wired,0,45.06509726,7.658633732,310.497,763.9437268,3.772238308,0,-4.49090909,-17.42888536,0,24.50218516,2.470937831,-352.697262
2025-07-30T08:56:27Z,-17.42888536,20.30909091,-65,1,ublox_wired,L1,lab_wired,0,45.06468388,7.658623091,310.497,891.2676813,5.093456259,0,0.07272727,-17.42888536,0,23.28400334,2.783102519,-353.9648172
